course_id,course_title,url,level,subject,,,
,Foundations of Central Bank Law,https://www.edx.org/course/foundation-of-central-bank-law,Intermediate,"This online course, presented by the IMF Institute and the IMF Legal Department, introduces participants to the foundations of central bank law. The course covers the legal issues that are necessary to support sound and effective central banks. It addresses the legal underpinnings of the mandate, decision-making structures, autonomy, accountability, transparency, and operations of central banks. This course combines theoretical components with practical exercises on how to analyze and design central bank legal frameworks.","This IMFx course is designed to strengthen participants' understanding of the foundational legal aspects of central bank laws. The course combines conceptual introductions with practical cross-country legislative examples. The course will enhance participantsâ€™ capabilities to look critically at the central bank law of their own country and, where appropriate, formulate avenues to improve it.Presented by the IMF Legal Departmentâ€™s central bank team, which provides advice to member countries on their central bank laws, the course provides a practitioner's view to central bank laws. The nine modules of the course cover the (1) legal establishment, nature, and ownership of central banks, (2) central bank mandates, (3) decision-making structures of central banks, (4) autonomy, accountability, and transparency of central banks, (5) monetary and exchange rate policy, (6) lender of last resort and other crisis management functions, (7) macroprudential oversight, (8) the banker to the state, (9) currency and payment systems.Participants explore these topics through video lectures, relevant readings, and testimonies from senior policy-makers. During the lectures, presenters will use examples from countries at different stages of economic development.Throughout the course, you will have the opportunity to engage with fellow participants from around the world, and with course staff through the discussion forum. Assessments in each course module will test your understanding of key concepts, allowing you to track the progress of your understanding. A post course test brings together the different facets of the course to give a holistic approach as to how the foundational legal aspects of a central should be shaped.This course is offered by the IMF, with financial support from the Government of Japan.â€¢ Identify the key legal issues that generally need to be covered in central bank legislation, and how international good practices address those issues.
 
 â€¢ Interpret and advise on the application of key legal issues and international good practices in domestic legislation.
 
 â€¢ Analyze and assess domestic central bank legislation against international good practices.
 
 â€¢ Develop and formulate recommendations on how to modify central bank legislation through law reform to align it to international good practices.
 
 â€¢ Explain to stakeholders proposed amendments to central bank legislation and defend those proposals in discussions and consultation procedures with stakeholders. Law",,
,C Programming: Modular Programming and Memory Management,https://www.edx.org/course/c-programming-modular-programming-and-memory-manag,Beginner,Enhance your coding skills along your path to becoming a proficient C programmer with the essential concepts of functions and pointers. Receive instant feedback on your code right within your browser.,"In this course, part of the C Programming with Linux Professional Certificate program, you will be introduced to the concept of modular programming: that is, dividing up more complex tasks into manageable pieces. Within moments you will be coding hands-on in a new browser tool developed for this course, receiving instant feedback on your code. No need to install anything! You will learn how to write your own functions (just like functions in mathematics for example). You will also gain insight into a computer's architecture and learn how its memory is organized. Given the vast amount of memory computers have these days, how does your program remember where a certain variable is stored? This brings about the important topic of how memory is efficiently addressed inside a computer, and with it, the topic of pointers. Pointers are often considered the most difficult part and main struggle for C program developers. We will introduce you to this central topic with our novel and innovative visualization tools and show you precisely how pointers work. No need to struggle! The programming concepts you will gain in this course are foundational to any programming language. By the end of this short course, you willhave reached the third milestonein the C Programming with Linux Professional Certificate program, unlocking the door to a career in computer engineering. This course has received financial support from the Patrick & Lina Drahi Foundation. Computer Science",,
,Entrepreneurship 102: What can you do for your customer?,https://www.edx.org/course/entrepreneurship-102-what-can-you-do-for-your-cust,Beginner,Learn and apply the process of entrepreneurial product design.,"Successful entrepreneurship ultimately comes down to three questions:The course series Entrepreneurship 101, 102, and 103 addresses these questions one by one.Entrepreneurship 102 is for you if you are creating a product or service, especially in an entrepreneurial setting. You face resource scarcity, but strive to iterate quickly through reliable insights. Weâ€™ll teach you how to do that.Our approach to product design will be holistic. Weâ€™ll teach you to translate user needs into product priorities and product priorities into experience design. Weâ€™ll base your learning process on case studies of MIT entrepreneurs.This course is particularly useful for:Entrepreneurship 102 is equally valuable for educators, who teach and coach entrepreneurs. In addition, the course is relevant for policymakers who work to energize the innovation ecosystems in their regions.If you can, take Entrepreneurship 102 as a team. The course will give you a common framework to make decisions, laying the foundation for your long-term success. Give you best to this course. In return, you will gain the confidence that you too can design great products. And thatâ€™s priceless.This course is a pre-requisite to an attend an MIT Bootcamp.The course is taught by Bill Aulet, Managing Director of the Martin Trust Center for MIT Entrepreneurship and Erdin Beshimov, Senior Director of MIT BootCampus.Learning goals: Business & Management",,
,Introduction to Marketing,https://www.edx.org/course/introduction-to-marketing-5,Beginner,An introduction to the role of marketing in a competitive marketplace.,"Do you want to learn how successful businesses use marketing to increase revenue, share and profitability?In an increasingly competitive market, marketing skills are vital to help organizations stand out, win customers, build loyalty and sustain long term impact and returns.This Introduction to Marketing course will help you understand the role of marketing and introduce you to the latest tools to help create value and competitive advantage. We explore how new businesses can achieve impact through marketing, providing you with unique insight to apply within your own business.Learn how to build a compelling value proposition, establish presence in a market, and compete effectively against rivals. Learn how marketers use segmentation, targeting, positioning, branding, design, pricing, communication channels to win against competitors, attract customers and build brand loyalty.Using real businesses as case studies, you will learn how companies such as Skyscanner, Vegware and Social Bite utilise marketing to build their brand, reach new customers and futureproof their businesses.Through this course, you will develop a set of practical skills to set an enterprise apart.No previous knowledge of marketing is needed. All you need is an open-mind and the ability to think creatively. This is the first of two courses that form the Professional Certificate in Digital Marketing Fundamentals. Upon completion of this course, you will be well positioned to learn about digital marketing. Business & Management",,
,Origins of the Human Mind,https://www.edx.org/course/origins-of-the-human-mind,Beginner,"Learn about the evolutionary origins of the human mind by comparing our cognitive features to chimpanzees, our closest living relative.","The human mind is an evolutionary product, just like the body. However, the mind does not remain in fossil form like bones and teeth. Therefore, to better study and understand our minds their evolutionary origins we need to compare our cognitive features with those of different living primates. This approach is called ""Comparative Cognitive Science (CCS)"". CCS is a unique combination of Psychology and Primatology. CCS tries to give answers to the fundamental questions such as ""what is uniquely human?"", ""where did it come from?â€, ""how did we get here?â€, and ""where do we go?"" This intensive course focuses on chimpanzees, the closest relatives of humans.This course covers selected areas of current research on CCS. We focus on behavioral studies of nonhuman animals, especially chimpanzees. Since the chimpanzee and the human share the latest common ancestor, only about five million years ago, this great ape provides the key to understanding our nature. Science",,
,Clinical Reasoning Process,https://www.edx.org/course/clinical-reasoning-process,Beginner,"The course introduces the clinical reasoning process as it is used by clinicians from different health disciplines: medicine, dentistry, nursing, veterinary medicine, and pharmacy. The course offers a step-by-step description and explanation of the process, illustrated with clinical examples. This course is of interest to both students and health professionals as they hone their knowledge and clinical reasoning skills.","The course introduces the clinical reasoning process as it is used by clinicians from different health disciplines: medicine, dentistry, nursing, veterinary medicine, and pharmacy. The course offers a step-by-step description and explanation of the process, illustrated with clinical examples. This course is of interest to both students and health professionals as they hone their knowledge and clinical reasoning skills.The clinical reasoning process was analyzed and modeled by six clinicians from the Faculty of Medicine at UniversitÃ© de MontrÃ©al together with a cognitive specialist. The result of this research was a model that was first published in the journal Medical Education in April 2012(1). The research itself forms the cornerstone of the course.(1) Source : Charlin, B., Lubarsky, S., Millette, B., Crevier, F., AudÃ©tat, M.-C., Charbonneau, A., Caire Fon, N., Hoff, L. and Bourdy, C. (2012), Clinical reasoning processes: unravelling complexity through graphical representation. Medical Education, 46: 454â€“463. doi: 10.1111/j.1365-2923.2012.04242.xThis online course is designed to simplify a complex cognitive process in order to help learners understand and apply it and help educators support them.Our course consists of seven modulesGood luck in the courseThe MOOC-Clinical Reasoning Process teaching team Medicine",,
,Media Law,https://www.edx.org/course/media-law,Beginner,Build your expertise in legal frameworks and ethical issues surrounding design and digital media,"Knowledge of media law is crucial for creative and design professionals. This course explores a comprehensive range of topics and models, such as privacy and art, the Digital Millennium Copyright Act, Open Source public license, Creative Commons, Digital Rights Management, as well as working definitions of Fair Use and the practical limits of sampling/mixing in different idioms and economic sectors. Art & Culture",,
,Pivoting to Online Teaching: Research and Practitioner Perspectives,https://www.edx.org/course/pivoting-to-online-teaching-research-and-practitioner-perspectives,Beginner,"This course explores research-informed, effective practices for online teaching and learning, providing guidance on how to pivot existing courses online while enhancing student success and engagement","In this course, participants will explore research-informed, effective practices for online teaching and learning. By enrolling, you will learn practical ways to quickly move into teaching online, guided by top scholars and practitioners in the field. Each module, you will watch videos and read articles by online learning experts and participate in activities and discussions covering critical topics that will make the online environment a rich learning experience for your students. The instructors will synthesize relevant resources to help those who are new to online learning and those who have experience, but want to expand their skills and provide support for others. You will have the opportunity to ask questions, share practices that have worked well in online learning environments, and receive feedback on your teaching and learning plans. Given recent global developments related to COVID-19, many have rapidly shifted to move teaching online. For those who have not taught online before, this can be a challenging experience. Fortunately, there is a rich research base, dating back over sixty years, that provides insight and guidance on the key factors that enable successful learning online. This course will support the pivot to online learning by exploring the scientific literature as well as practical actions that enable online success and equitable outcomes for all learners.While the target audience of the course is postsecondary institutions, this course will be of use to anyone moving into online teaching and learning.In this course, you will learn to: Education & Teacher Training",,
,Circular Economy: An Interdisciplinary Approach,https://www.edx.org/course/circular-economy-an-interdisciplinary-approach,Advanced,"Join the transition towards a circular economy considering economic, supply chain, social, technical, managerial and environmental aspects.","Do you want to contribute to a more sustainable society? Tackle the challenges in the transition towards a circular economy? In this course you will analyse what it takes to create a circular economy including sustainable supply chains.The transition towards a circular economy is one of the biggest challenges in order to create a more sustainable society. This transition requires circular thinking and an interdisciplinary approach, combining socio-technical, managerial, and environmental considerations.Right now we design products from cradle to grave: from production to consumption to waste, which is a linear model. But we should design products from cradle to cradle: in a closed loop whereby they don't become waste, but valuable resources again. And when we start thinking in circles, we might as well try to reinvent not just supply chains, but entire systems. Because that's what we have been doing with sustainability: we have been departing from the status quo, while cradle to cradle and circular pushes us to think outside the box.Cradle to Cradle celebrates abundance; it recognizes that people, just like ants and trees, are abundant and have a large impact on their environment. The challenge is to make this impact a positive one and we invite you to join this challenge!In this course, we therefore take a systems approach to the circular economy, considering different stakeholder perspectives, their incentive structures, and their impact on circular alternatives.The circular solutions will be assessed by using applied, as well as emerging, technologies. You will learn how to use life cycle assessment and agent-based modelling to assess the socio-technical and manageable challenges and environmental benefits of alternative solutions.Join the MicroMasters programmeThis MOOC is part of two MicroMasters programmes, Economics and Policies for a Circular Bio-Economy and Business and Operations for a Circular Bio-Economy.Both programmes prepare you for the transition from fossil to renewable, biobased resources and consist of 3 courses and a final project; the capstone: Business & Management",,
,Calculus 1B: Integration,https://www.edx.org/course/calculus-1b-integration,Intermediate,Discover the integralâ€”what it is and how to compute it. See how to use calculus to model real world phenomena. Part 2 of 3.,"How long should the handle of your spoon be so that your fingers do not burn while mixing chocolate fondue? Can you find a shape that has finite volume, but infinite surface area? How does the weight of the rider change the trajectory of a zip line ride? These and many other questions can be answered by harnessing the power of the integral.But what is an integral? You will learn to interpret it geometrically as an area under a graph, and discover its connection to the derivative. You will encounter functions that you cannot integrate without a computer and develop a big bag of tricks to attack the functions that you can integrate by hand. The integral is vital in engineering design, scientific analysis, probability and statistics. You will use integrals to find centers of mass, the stress on a beam during construction, the power exerted by a motor, and the distance traveled by a rocket. The three modules in this series are being offered as an XSeries on edX. Please visit Single Variable Calculus XSeries Program Page to learn more and to enroll in the modules.This course, in combination with Part 1, covers the AP* Calculus AB curriculum.This course, in combination with Parts 1 and 3, covers the AP* Calculus BC curriculum.[Learn more about our High School and AP* Exam Preparation Courses ](http://www.edx.org/high-school-initiative)This course was funded in part by the Wertheimer Fund.*Advanced Placement and AP are registered trademarks of the College Board, which was not involved in the production of, and does not endorse, these offerings. Math",,
,Algorithmic Design and Techniques,https://www.edx.org/course/algorithmic-design-and-techniques,Intermediate,This course is part of a MicroMastersÂ® Program,"In this course, part of the Algorithms and Data Structures MicroMasters program, you will learn basic algorithmic techniques and ideas for computational problems, which arise in practical applications such as sorting and searching, divide and conquer, greedy algorithms and dynamic programming.This course will cover theories, including:You will practice solving computational problems, designing new algorithms, and implementing solutions efficiently (so that they run in less than a second). Computer Science",,
,Drinking Water Treatment,https://www.edx.org/course/drinking-water-treatment-2,Intermediate,"Learn about urban water services, focusing on conventional technologies for drinking water treatment.","This course focuses on conventional technologies for drinking water treatment. Unit processes, involved in the treatment chain, are discussed as well as the physical, chemical and biological processes involved. The emphasis is on the effect of treatment on water quality and the dimensions of the unit processes in the treatment chain. After the course one should be able to recognise the process units, describe their function, and make basic calculations for a preliminary design of a drinking water treatment plant.The course consists of 4 modules:This course in combination with the courses ""Introduction to Water and Climate"" and ""Introduction to the Treatment of Urban Sewage"" forms the Water XSeries, by DelftX. Engineering",,
,Music Technology Foundations,https://www.edx.org/course/music-technology-foundations,Beginner,Learn how to use creative technologies to make your own music and get a step closer to a career in music.,"Want to produce and record your own music? This course will help you do that by showing you how to apply new technologies to your own creative practice, using freeware and browser based apps. Music Technology Foundations draws on Adelaideâ€™s world-class pioneering expertise in making electronic music, to provide a great foundation to a career in music and to enable any learner to use technology in creative ways. In this course, youâ€™ll learn about the core principles of music technology, including sound, audio, MIDI, effects and sequencing. Computer Science",,
,The Entrepreneurial Mindset,https://www.edx.org/course/the-entrepreneurial-mindset,Beginner,Uncover the secrets of thinking like an entrepreneur to create value for stakeholders and society across a variety of business settings.,"What does it really mean to think entrepreneurially?The entrepreneurial process isnâ€™t only for start-ups, itâ€™s a comprehensive mindset that will teach you to identify, assess, shape, and act on opportunities in a variety of contexts, settings and organizations. In this entrepreneurship course, you will learn to implement the method of Entrepreneurial Thought & ActionÂ® (ET&Aâ„¢) â€“ which will give you a roadmap to create and add value for stakeholders and society.ET&Aâ„¢ is a tactical, results-oriented process that may be applied to new venture creation as well as to promote innovation within existing organizations â€“ large, small or family owned â€“ and across profit, not for profit and social ventures.The ability to â€˜think like an entrepreneurâ€™ and â€˜act like an innovatorâ€™ are critical skills for success across industries and are proven tools to help distinguish you in the workplace and to accelerate your career. Business & Management",,
,Risk Management and Credit Principles,https://www.edx.org/course/risk-management-and-credit-principles,Advanced,"Get introduced to risk management, credit principles, and business risk as they relate to a borrower.","This course is Part 1 of the Credit and Credit Risk Analysis Professional Certificate program from the New York Institute of Finance. The course begins with an introduction to risk management and credit principles. You will review and understand credit risk, credit exposure, and the goals of credit analysis. You will learn about the purpose of debt, debt forms, and the difference between financing from debt vs. equity. In this course, you will gain a deeper understanding of the principles of credit risks, including exposure, default, default probability, expected loss, and loss given default. Important concepts will be covered that will help you to effectively assess business and industry risks, company business models, market competition, and the impact of risks on company performance. You'll examine how companies measure and mitigate these risks. Lastly, you'll review the roles of credit-rating agencies and the usefulness of market-related metrics, such as share prices and credit spreads. At the end of the course, you'll complete a hands-on risk analysis assessment. Economics & Finance",,
,Steps in Japanese for Beginners1 Part3,https://www.edx.org/course/steps-in-japanese-for-beginners1-part3-2,Beginner,Learn important words and phrases for building relationships with other people.,"The exchange student Andy is asked to join the university yosokoi dance club. And he decides to join. Through interaction with his yosokoi club mates and his Japanese class teacher, he describes his experiences and we learn more about Andyâ€™s character and how he tries his hardest in these situations.ãƒ»To invite someone
 
 ãƒ»To describe your experience
 
 ãƒ»To request permission
 
 ãƒ»To explain relationships Language",,
,Structural Materials: Selection and Economics,https://www.edx.org/course/structural-materials-selection-and-economics,Beginner,"Billions of tons of structural materials, such as steel, aluminum, and titanium are used every year. Learn where, why, and when they are used.","From skyscrapers to transportation infrastructure, structural materials dominate the human landscape. Learning the principles that govern their selection is essential for any aspiring or practicing engineer. This engineering course will introduce you to the key principles of structural materials selection through a practical curriculum rooted in the real world. The principles taught are general enough to be applied across many domains. Key points are emphasized with interesting examples and anecdotes from industry and academia. This course benefits aspiring engineers and students with no previous experience as well as the seasoned professional. Image (c) Eagar, Thomas Engineering",,
,Algorithm Design and Analysis,https://www.edx.org/course/algorithm-design-and-analysis,Intermediate,Learn about the core principles of computer science: algorithmic thinking and computational problem solving.,"How do you optimally encode a text file? How do you find shortest paths in a map? How do you design a communication network? How do you route data in a network? What are the limits of efficient computation?This course, part of the Computer Science Essentials for Software Development Professional Certificate program, is an introduction to design and analysis of algorithms, and answers along the way these and many other interesting computational questions.You will learn about algorithms that operate on common data structures, for instance sorting and searching; advanced design and analysis techniques such as dynamic programming and greedy algorithms; advanced graph algorithms such as minimum spanning trees and shortest paths; NP-completeness theory; and approximation algorithms.After completing this course you will be able to design efficient and correct algorithms using sophisticated data structures for complex computational tasks. Computer Science",,
,Mandarin Chinese for Business,https://www.edx.org/course/mandarin-chinese-for-business,Intermediate,Learn common Mandarin Chinese business phrases and understand Chinese culture so you can communicate professionally in the largest market in the world.,"Take the next step in learning Mandarin Chinese and expand your language skills so you can effectively communicate in Chinese business. In this language training course, you will learn common phrases and scenarios of business and negotiation in Chinese speaking countries. You will also learn about Chinese business culture and etiquette and the needs of businessmen and women. If you enroll in the verified track, you will be able to participate in the Webinar lectured by Dr. Estella Y. Chen, who will lead the discussion with a wide variety of popular topics to accompany you to the world of chinese business culture and trend. What's more, in the verified track, we'll give you three pronunciation lessons that will help you communicate more smoothly and effectively in a business environment. This course was developed with the assistance of Dr. Haohsiang Liao, Director of the Chinese Language Program at MIT. Basic knowledge of Mandarin Chinese is required. Language",,
,Arab-Islamic History: From Tribes to Empires,https://www.edx.org/course/arab-islamic-history-from-tribes-to-empires,Beginner,"Learn about the history of the Arab and Muslim world during its first millennium, including political, social and cultural aspects.","You will study this course in two parts. The first presents the main political events that set the chronological framework for the course, namely 6th century to the arrival of the Ottomans in the Middle East in the beginning of the 16th century. The second part delves into social and cultural realities of the medieval Middle East.This course was produced at Tel Aviv University by TAU Online - learning innovation center. Humanities",,
,Human-Computer Interaction I: Fundamentals & Design Principles,https://www.edx.org/course/human-computer-interaction-i-fundamentals-design-p,Beginner,"Learn the principles of Human-Computer Interaction to create intuitive, usable interfaces, with established design principles like feedback cycles, direct manipulation, affordances, signifiers, and more.","This course takes you through the first eight lessons of CS6750: Human-Computer Interaction as taught in the Georgia Tech Online Master of Science in Computer Science program. In this course, youâ€™ll take the first steps toward being a solid HCI practitioner and researcher. Youâ€™ll learn the fundamentals of how HCI relates to fields like user experience design, user interface design, human factors engineering, and psychology. Youâ€™ll also learn how human-computer interaction has influence across application domains like healthcare and education; technology development like virtual and augmented reality; and broader ideas like context-sensitive computing and information visualization. Youâ€™ll then dive into the fundamentals of human-computer interaction. Youâ€™ll learn three views of the userâ€™s role in interface design: the behaviorist â€˜processorâ€™ view, the cognitivist â€˜predictorâ€™ view, and the situationist â€˜participantâ€™ view. Youâ€™ll discover how these different views of the userâ€™s role affect the scope we use to evaluate interaction. These perspectives will be crucial as you move forward in designing interfaces to ensure youâ€™re considering what goes on inside the userâ€™s head, as well as in the environment around them. Youâ€™ll then learn the gulfs of execution and evaluation, which determine how easily the user can accomplish their goals in a system and how well they can understand the results of their actions. All of user interface design can be seen as taking steps to bridge these gulfs. Youâ€™ll also investigate the notion of direct manipulation, which shortens the distance between the user and the objects they are manipulating in the interface. With these tools, youâ€™ll be well-equipped to start designing effective interfaces. Youâ€™ll then take a deeper dive into what humans are even capable of accomplishing. Youâ€™ll learn the limitations of human sensing and memory and how we must be aware of the cognitive load we introduce on the user while using our interfaces. Cognitive load can have an enormous impact on a userâ€™s satisfaction with an interface, and must be kept in mind as you begin your career as a designer. Youâ€™ll finally conclude with an overview of the major design principles in human-computer interaction. Curated from the work of Don Norman, Jakob Nielsen, Ronald Mace, Larry Constantine, and Lucy Lockwood, these design principles cover revolutionary ideas in the design of interfaces: discoverability, affordances, perceptibility, constraints, error tolerance, and more. These principles are crucial whether you move forward as a designer, an evaluator, a front-end engineer, or any other role in technology design. By the end of the course, youâ€™ll have an understanding of where HCI sits in the broader field, a grasp of the goals of HCI, and a foundation in core principles that inform interface design. Computer Science",,
,Modeling and simulation of multibody systems,https://www.edx.org/course/modeling-and-simulation-of-multibody-systems,Intermediate,"Vehicles, bicycles, cranes, human bodies and robots are multibody systems. Learn how to model them and to compute their kinematic and dynamic characteristics, such as velocities, accelerations and forces.","This course aims at acquainting you with the modeling and simulation of complex articulated mechanical systems, denoted as multibody systems, such as vehicles, merry-go-rounds, bicycles, cranes, human bodies, suspensions, robot manipulators, mechanical transmissions, etc.This course is based on (1) video clips focusing on the main theoretical background and concepts, (2) well-illustrated written sections giving more details about the mathematical formulation, and (3) questions, exercises and modeling projects.Despite the intrinsic complexity of such systems in terms of morphology and motions, basic skills in Newtonian mechanics, linear algebra and numerical methods are sufficient to model them, provided that the endless and tedious computation related to their internal kinematics and dynamics are at our disposal. This is the purpose of the symbolic program ROBOTRAN, which can be used with this course and can automatically generate the full set of equations of motion of MBS, in a symbolic manner, i.e. exactly as if you were writing them by hand, whatever the size and their morphological complexity of the application. Hence, this course will instead teach you how to intervene upstream and downstream of this generation step.Upstream the latter you will learn how to translate the real system, e.g. a car suspension, into a virtual multibody model comprising bodies, joints, springs, sensors, constraints, external forces and torquesâ€¦ with a level of refinement that will be dictated by the original issue: for example, what is the minimum tire ground force when the car suspension is excited by a shaker?Downstream the symbolic generation, your intervention will consist in:In sum, this course, based on the use of the ROBOTRAN* symbolic generator, will allow you to focus on the most interesting aspects of the multibody modeling process, by entirely mastering your computer model from the input data to the results, instead of using a black-box multibody program that clearly goes against the educational objective of such a course.Enjoy Multibody Dynamics!This course is provided in collaboration with Polytechnique MontrÃ©al.In this course devoted to multibody systems, you will learn how to: Engineering",,
,Analytics for Decision Making,https://www.edx.org/course/analytics-for-decision-making,Beginner,Discover the foundational concepts that support modern data science and learn to analyze various data types and quality to make smart business decisions.,"Want to know how to avoid bad decisions with data?Making good decisions with data can give you a distinct competitive advantage in business. This statistics and data analysis course will help you understand the fundamental concepts of sound statistical thinking that can be applied in surprisingly wide contexts, sometimes even before there is any data! Key concepts like understanding variation, perceiving relative risk of alternative decisions, and pinpointing sources of variation will be highlighted.These big picture ideas have motivated the development of quantitative models, but in most traditional statistics courses, these concepts get lost behind a wall of little techniques and computations. In this course we keep the focus on the ideas that really matter, and we illustrate them with lively, practical, accessible examples.We will explore questions like: How are traditional statistical methods still relevant in modern analytics applications? How can we avoid common fallacies and misconceptions when approaching quantitative problems? How do we apply statistical methods in predictive applications? How do we gain a better understanding of customer engagement through analytics?This course will be is relevant for anyone eager to have a framework for good decision-making. It will be good preparation for students with a bachelor's degree contemplating graduate study in a business field.Opportunities in analytics are abundant at the moment. Specific techniques or software packages may be helpful in landing first jobs, but those techniques and packages may soon be replaced by something newer and trendier. Understanding the ways in which quantitative models really work, however, is a management level skill that is unlikely to go out of style.This course is part of the Business Principles and Entrepreneurial Thought XSeries. Business & Management",,
,Energy Principles and Renewable Energy,https://www.edx.org/course/energy-principles-and-renewable-energy,Advanced,"An introduction to the language of energy, key scientific principles that underpin energy systems, future energy challenges and available renewable energy options.","This course addresses the important global issue of transitioning to a sustainable energy future.The course covers: basic energy concepts and terms; energy systems; the challenge of fossil-fuel greenhouse gas emissions from power generation; and describes and evaluates a range of renewable energy technologies. Renewable energy technologies analysed include: bioenergy, geothermal, solar, wind power, hydropower and ocean power.This course is part of the Sustainable Energy MicroMasters series. You may take the course as a single course or complete all four courses in the series. There are two enrolment options: verified enrolment and audit enrolment.We recommend that you enrol in the Audit enrolment track first. If you wish to complete the assessment tasks with the aim to achieve at least 70% in the final grade and a course certificate, you must upgrade to the Verified enrolment track and pay the Verified enrolment fee within the first five weeks from when the course opened. If you miss the Verified enrolment upgraded deadline you can continue with the course as an Audit learner and enrol as a Verified learner in the next run of the course (and complete the assessment tasks then). you enrol as a verified learner and successfully complete all four courses you will qualify for the Sustainable Energy MicroMasters credential. A Sustainable Energy MicroMasters credential is worthwhile in itself, but, if you wish to continue your studies, the Sustainable Energy MicroMasters credential could be used towards studying the Master of Sustainable Energy at The University of Queensland in Brisbane, Australia. Learners who choose to enrol as verified and pay the enrolment fee, will be required to write an assignment, and achieve an overall passing grade of 70% or above in order to receive the downloadable verified certificate. The final examination is timed and has a weight of 30%. The written paper has a weight of 50%, is submitted to Turnitin, a text-matching software, and is instructor-marked. If you enrol in the audit track, you will have access to all the videos and other resources while the course is open, but you will not have access to the graded assessment tasks. In addition, audit participants will not be eligible to receive a course certificate upon completion of the course. Both enrolment tracks are valuable. However, if you decide to enrol in the Verified enrolment track, please ensure you will be able to write a Masters level paper. Plagiarism and cheating, including (i) copying and pasting text from other sources and (ii) using information from other sources without full and compliant referencing, will result in a grade of zero. This course runs multiple times throughout the year. Energy & Earth Sciences",,
,DNA: Biologyâ€™s Genetic Code,https://www.edx.org/course/dna-biologys-genetic-code,Intermediate,DNA carries the defining data for life in a simple genetic code that comes with its own â€œback-upâ€ system. Explore DNA structure with us!,"DNA encodes our genetic information and is passed on within cells to maintain living organisms and to produce the next generation. The recognition of DNA as the genetic material and the ensuing identification of its structure and coding mechanism were both revolutionary and foundational. These discoveries led to transformational integration across the biological sciences with a common understanding of this fundamental unit of life! Join this exploration of DNA structure, packaging, replication, and manipulation.The course utilizes video lectures, research articles, case studies, and molecular models to convey information. The course grade will be based on questions with each video lecture, quizzes, homework, and a final exam. Biology & Life Sciences",,
,Music For Wellness,https://www.edx.org/course/music-for-wellness,Beginner,"Learn how music can help reduce stress and improve your health, and well-being.","You love music. You listen to music all the time. Maybe you sing, play an instrument, or compose music. You donâ€™t need to have musical talent to use music to enhance your well being, and even your health.Learn simple techniques to enrich your mind, body, and spirit through music. The methods can be applied in your daily life, particularly when you are feeling down or stressed out. Developed by a board-certified music therapist and a vocalist/pianist/composer/recording artist specializing in Indian music, these strategies combine science with the wisdom of Eastern philosophy.In the course, discover how to unlock your creativity. You will learn not only how to listen to music in a new way, but also how to listen to the impact that music has on you. You will find out how to care for yourself by practicing coping techniques that are supported by music that is special to you. Humanities",,
,Mining Massive Datasets,https://www.edx.org/course/mining-massive-datasets,Advanced,"The course is based on the text Mining of Massive Datasets by Jure Leskovec, Anand Rajaraman, and Jeff Ullman, who by coincidence are also the instructors for the course.","The course is based on the text Mining of Massive Datasets by Jure Leskovec, Anand Rajaraman, and Jeff Ullman, who by coincidence are also the instructors for the course.The book is published by Cambridge Univ. Press, but by arrangement with the publisher, you can download a free copy Here. The material in this on-line course closely matches the content of the Stanford course CS246.The major topics covered include: MapReduce systems and algorithms, Locality-sensitive hashing, Algorithms for data streams, PageRank and Web-link analysis, Frequent itemset analysis, Clustering, Computational advertising, Recommendation systems, Social-network graphs, Dimensionality reduction, and Machine-learning algorithms. Computer Science",,
,Digital Security and Human Rights,https://www.edx.org/course/digital-security-and-human-rights,Beginner,Claim your rights and protect yourself online,"Malware. Phishing. Data retention. Mass surveillance. We know there are real risks in the digital world, but we donâ€™t always know what to do about them. How do these threats work? How important is digital security? Where do we even start? This course is a starting place for learning more about digital threats and how to strengthen your security online. You donâ€™t need to have any technical expertiseâ€”the course will guide you through some of the important terms and concepts you should know. You will learn about the key human rights implications of digital security, and you will explore in-depth the right to privacy and the right to freedom of expression. A human rights-based approach demonstrates how digital security affects and concerns us all. You will be challenged to assess and reflect on your own practices, take practical steps to improve your online security, and advocate for a rights-respecting digital world. Be prepared for active learning, connecting with course participants from around the world, and becoming part of a global community dedicated to defending human rights through digital security. Social Sciences",,
,Critical thinking: reasoned decision making,https://www.edx.org/course/critical-thinking-reasoned-decision-making,Beginner,Learn to analyze events with intellectual rigor. Identify how reasoned decisions help cope with change.,"Making decisions in today's world, a world increasing in complexity, with broad changes and uncertainty, creates the need of approaches that allow us to discern the real problems and the causes that create them. Identifying these problems, in most cases, requires challenging the assumptions on which we base our judgments, regarding the world and its realities. Critical thinking could be defined, as ""that way of thinking - on any subject, content or problem - in which the thinker improves the quality of his thinking by seizing the inherent structures of the act of thinking and by subjecting them to intellectual standards"". Critical thinking helps making decisions within a company, selecting the best action for the organization. In this course of critical thinking the students will learn the tendencies, approximations and assumptions on which their reflections are based, and the conditions and the outcomes derived from their ways of thinking. This reflective thought is the active, careful and persistent examination of all beliefs in the light of the fundamentals that support them and their conclusions. The reasoned decisions that the world requires, occur in many different areas, especially in business decisions, related to strategies, in the solution of problems in organizations, in the solution of social problems and in corporationsâ€™ social and ethical responsibility. In this online course the approaches will be oriented to analyze the critical thinking required in these areas. Business & Management",,
